datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2013-03-27,sylhet,37.2,20.6,28.8,35.8,20.6,28.4,14.7,48.4,0.0,0,0.0,,,,,13.7,231.0,1007.3,31.4,5.0,286.3,24.7,10,,2013-03-27T05:49:23,2013-03-27T18:06:41,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41915099999,41891099999,remote"
2013-03-28,sylhet,36.3,21.0,28.5,35.6,21.0,28.7,14.9,45.7,0.0,0,0.0,,,,,11.9,235.7,1008.6,28.2,4.8,225.2,19.6,8,,2013-03-28T05:48:22,2013-03-28T18:07:07,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2013-03-29,sylhet,36.5,20.5,28.2,35.4,20.5,28.1,15.0,48.4,0.0,0,0.0,,,,,14.6,230.7,1007.9,9.6,4.8,257.5,22.2,9,,2013-03-29T05:47:20,2013-03-29T18:07:32,0.57,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-03-30,sylhet,37.4,21.2,28.8,37.8,21.2,29.0,16.3,49.6,0.0,0,0.0,,,,,18.4,224.6,1006.5,12.5,4.3,239.1,20.6,9,,2013-03-30T05:46:18,2013-03-30T18:07:58,0.6,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-03-31,sylhet,36.8,22.8,29.2,37.5,22.8,30.0,18.8,56.2,2.3,100,41.67,rain,,,,11.9,214.6,1007.4,15.4,4.8,246.8,21.4,9,,2013-03-31T05:45:17,2013-03-31T18:08:24,0.64,Rain,Clear conditions throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-04-01,sylhet,35.6,23.1,28.7,37.3,23.1,29.6,19.6,60.2,4.4,100,66.67,rain,,,,13.0,210.1,1009.0,12.1,4.6,268.3,23.1,9,,2013-04-01T05:44:15,2013-04-01T18:08:49,0.67,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-04-02,sylhet,36.9,22.3,29.2,38.3,22.3,30.3,19.9,60.9,2.1,100,37.5,rain,,,,13.7,218.2,1009.9,8.6,4.5,264.1,22.6,9,,2013-04-02T05:43:14,2013-04-02T18:09:15,0.71,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote"
2013-04-03,sylhet,38.1,22.8,29.3,39.6,22.8,30.1,18.4,55.6,1.8,100,29.17,rain,,,,16.2,221.3,1007.6,10.3,5.0,265.7,22.9,9,,2013-04-03T05:42:13,2013-04-03T18:09:41,0.75,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
2013-04-04,sylhet,39.6,23.2,30.6,39.6,23.2,31.0,17.7,51.7,0.2,100,8.33,rain,,,,24.8,225.7,1005.3,11.4,4.5,288.7,24.8,10,,2013-04-04T05:41:13,2013-04-04T18:10:06,0.78,Rain,Clear conditions throughout the day with afternoon rain.,rain,"41915099999,41891099999,remote"
2013-04-05,sylhet,38.9,23.0,29.6,36.5,23.0,29.2,13.7,45.2,0.0,0,0.0,,,,,22.2,224.9,1005.5,8.8,4.3,299.1,25.7,10,,2013-04-05T05:40:13,2013-04-05T18:10:32,0.82,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-06,sylhet,38.4,20.4,28.1,36.1,20.4,27.6,12.7,46.6,0.0,0,0.0,,,,,21.2,224.0,1004.9,2.2,4.8,299.4,25.7,10,,2013-04-06T05:39:13,2013-04-06T18:10:58,0.85,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-07,sylhet,37.8,20.4,28.7,37.0,20.4,28.6,16.3,52.9,0.0,0,0.0,,,,,15.5,220.2,1004.9,3.8,4.0,287.0,24.8,9,,2013-04-07T05:38:13,2013-04-07T18:11:24,0.89,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-08,sylhet,38.8,22.7,29.8,38.8,22.7,30.3,17.8,53.1,0.0,0,0.0,,,,,16.9,206.1,1006.1,6.1,4.8,278.9,23.9,9,,2013-04-08T05:37:14,2013-04-08T18:11:50,0.92,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-09,sylhet,39.3,23.2,30.5,39.8,23.2,31.6,19.3,56.2,0.0,0,0.0,,,,,16.6,201.2,1006.9,10.4,4.4,276.9,24.0,9,,2013-04-09T05:36:15,2013-04-09T18:12:16,0.96,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-10,sylhet,39.8,24.3,31.0,40.8,24.3,32.0,19.2,53.7,0.9,100,33.33,rain,,,,18.7,205.4,1006.8,11.2,5.0,285.9,24.7,9,,2013-04-10T05:35:16,2013-04-10T18:12:42,0.0,Rain,Clear conditions throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-04-11,sylhet,38.6,24.1,30.6,40.9,24.1,32.3,20.3,57.2,2.6,100,29.17,rain,,,,17.6,204.2,1006.6,13.2,5.0,265.1,23.0,8,,2013-04-11T05:34:18,2013-04-11T18:13:08,0.03,Rain,Clear conditions throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
2013-04-12,sylhet,39.3,24.7,31.5,41.6,24.7,33.5,20.7,56.3,0.0,0,0.0,,,,,18.0,206.4,1007.9,12.2,5.3,264.3,22.8,8,,2013-04-12T05:33:20,2013-04-12T18:13:35,0.06,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-13,sylhet,40.1,23.6,31.7,41.8,23.6,33.3,19.9,53.4,0.0,0,0.0,,,,,18.4,208.7,1008.6,11.0,4.7,282.3,24.4,9,,2013-04-13T05:32:23,2013-04-13T18:14:01,0.09,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-14,sylhet,38.1,25.2,31.0,39.3,25.2,32.4,19.6,54.1,1.2,100,16.67,rain,,,,13.0,217.4,1008.5,25.1,4.5,248.6,21.4,9,,2013-04-14T05:31:27,2013-04-14T18:14:28,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote"
2013-04-15,sylhet,34.7,22.1,27.8,36.3,22.1,28.5,19.7,64.1,18.8,100,75.0,rain,,,,14.0,192.9,1005.9,45.9,4.3,240.7,20.7,8,,2013-04-15T05:30:30,2013-04-15T18:14:55,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-04-16,sylhet,30.4,20.2,25.2,32.0,20.2,25.7,20.0,74.8,18.0,100,83.33,rain,,,,25.7,106.4,1006.6,43.0,3.5,179.8,15.4,6,,2013-04-16T05:29:35,2013-04-16T18:15:22,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-04-17,sylhet,32.1,19.4,26.6,33.5,19.4,27.3,19.6,67.2,7.1,100,79.17,rain,,,,12.2,173.4,1005.9,35.7,4.8,228.6,19.6,7,,2013-04-17T05:28:40,2013-04-17T18:15:49,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-04-18,sylhet,33.6,19.9,27.4,34.8,19.9,28.3,20.7,69.5,7.9,100,50.0,rain,,,,14.6,203.9,1007.1,39.8,4.5,195.4,16.7,8,,2013-04-18T05:27:46,2013-04-18T18:16:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
2013-04-19,sylhet,31.7,21.3,27.5,33.2,21.3,28.7,20.4,66.7,6.4,100,58.33,rain,,,,7.9,201.8,1006.9,54.5,4.5,144.3,12.4,5,,2013-04-19T05:26:52,2013-04-19T18:16:44,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-04-20,sylhet,29.9,20.6,26.2,33.0,20.6,27.2,21.8,78.1,6.0,100,29.17,rain,,,,14.8,108.7,1008.2,87.4,4.8,89.3,7.8,5,,2013-04-20T05:25:59,2013-04-20T18:17:12,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
2013-04-21,sylhet,31.7,22.8,26.5,32.6,22.8,27.4,20.4,70.3,0.3,100,12.5,rain,,,,8.3,20.4,1009.2,81.6,4.5,90.5,7.9,3,,2013-04-21T05:25:06,2013-04-21T18:17:39,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"41915099999,41891099999,remote"
2013-04-22,sylhet,30.6,22.8,26.2,31.3,22.8,26.6,19.3,67.6,0.3,100,12.5,rain,,,,11.1,81.0,1010.7,55.2,4.3,143.4,12.4,4,,2013-04-22T05:24:15,2013-04-22T18:18:07,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41915099999,41891099999,remote"
2013-04-23,sylhet,35.0,20.1,27.6,35.6,20.1,27.9,17.6,57.9,0.0,0,0.0,,,,,12.2,319.8,1010.7,4.8,5.3,283.9,24.3,9,,2013-04-23T05:23:24,2013-04-23T18:18:35,0.42,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-24,sylhet,36.5,22.0,29.2,37.6,22.0,29.8,18.2,54.2,0.0,0,0.0,,,,,13.7,278.5,1010.5,5.5,4.5,297.7,25.8,10,,2013-04-24T05:22:33,2013-04-24T18:19:04,0.45,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-25,sylhet,36.9,22.8,30.4,37.9,22.8,31.1,18.2,50.7,0.0,0,0.0,,,,,10.4,269.6,1010.0,14.5,4.8,280.6,24.1,9,,2013-04-25T05:21:44,2013-04-25T18:19:32,0.48,Clear,Clear conditions throughout the day.,clear-day,"41915099999,41891099999,remote"
2013-04-26,sylhet,37.6,24.0,31.1,38.9,24.0,32.5,19.0,50.7,1.4,100,29.17,rain,,,,12.6,240.8,1008.6,10.0,4.7,255.4,22.2,9,,2013-04-26T05:20:55,2013-04-26T18:20:01,0.5,Rain,Clear conditions throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-04-27,sylhet,33.5,24.7,28.4,38.6,24.7,31.0,22.8,72.3,21.3,100,100.0,rain,,,,13.0,191.9,1008.8,43.7,5.0,178.4,15.2,7,,2013-04-27T05:20:07,2013-04-27T18:20:30,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-04-28,sylhet,34.2,20.6,28.1,39.6,20.6,30.6,23.0,75.8,16.8,100,100.0,rain,,,,15.5,195.9,1007.6,26.0,4.0,256.3,22.2,8,,2013-04-28T05:19:20,2013-04-28T18:20:59,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-04-29,sylhet,36.5,21.6,29.1,42.0,21.6,31.8,23.3,73.3,11.1,100,100.0,rain,,,,16.6,200.7,1006.4,19.9,4.3,272.6,23.5,9,,2013-04-29T05:18:34,2013-04-29T18:21:28,0.62,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-04-30,sylhet,36.3,24.2,29.7,43.0,24.2,33.6,23.9,73.1,9.7,100,95.83,rain,,,,16.9,207.3,1007.0,19.7,5.0,270.0,23.3,8,,2013-04-30T05:17:49,2013-04-30T18:21:57,0.66,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-01,sylhet,37.3,22.9,29.7,41.9,22.9,32.7,23.4,72.2,19.6,100,62.5,rain,,,,23.4,197.6,1004.2,23.6,4.5,286.8,25.0,9,,2013-05-01T05:17:04,2013-05-01T18:22:27,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-05-02,sylhet,35.6,22.9,29.0,42.7,22.9,32.6,24.1,76.5,21.6,100,58.33,rain,,,51.8,22.7,189.7,1001.9,28.7,4.3,262.4,22.7,9,,2013-05-02T05:16:21,2013-05-02T18:22:56,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-03,sylhet,35.2,22.7,28.5,41.3,22.7,31.4,23.6,75.9,21.6,100,66.67,rain,,,,23.0,176.7,1002.7,35.3,4.5,225.0,19.5,8,,2013-05-03T05:15:38,2013-05-03T18:23:26,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-05-04,sylhet,32.2,19.9,27.0,38.1,19.9,29.1,23.5,82.3,38.3,100,100.0,rain,,,,19.1,177.0,1005.7,39.3,3.5,253.0,21.9,8,,2013-05-04T05:14:56,2013-05-04T18:23:56,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-05,sylhet,29.5,21.0,25.7,33.8,21.0,27.0,23.0,85.7,55.4,100,87.5,rain,,,,15.5,161.4,1009.0,42.8,4.3,209.9,18.0,7,,2013-05-05T05:14:16,2013-05-05T18:24:26,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-06,sylhet,28.8,20.7,24.6,33.0,20.7,25.6,22.7,89.8,31.8,100,100.0,rain,,,,20.5,145.8,1007.9,65.1,4.0,141.3,12.3,5,,2013-05-06T05:13:36,2013-05-06T18:24:56,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-07,sylhet,30.0,21.2,25.3,36.3,21.2,27.0,23.2,89.0,54.8,100,100.0,rain,,,,16.9,168.2,1007.1,47.5,4.3,198.4,17.3,6,,2013-05-07T05:12:57,2013-05-07T18:25:26,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-08,sylhet,31.6,21.6,27.5,41.1,21.6,31.5,25.3,88.6,51.1,100,100.0,rain,,,,20.2,214.3,1003.1,34.7,3.5,231.3,20.0,7,,2013-05-08T05:12:20,2013-05-08T18:25:56,0.94,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-09,sylhet,31.8,23.1,27.5,42.7,23.1,32.0,25.7,90.4,40.6,100,100.0,rain,,,,18.4,193.0,1005.6,37.3,4.0,220.4,19.0,7,,2013-05-09T05:11:43,2013-05-09T18:26:27,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-10,sylhet,31.1,22.0,27.3,41.1,22.0,31.0,25.3,89.2,60.5,100,100.0,rain,,,,22.0,190.0,1005.6,59.3,4.0,224.4,19.5,7,,2013-05-10T05:11:08,2013-05-10T18:26:57,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-11,sylhet,32.0,21.9,27.8,42.3,21.9,32.0,25.7,88.8,51.2,100,100.0,rain,,,,19.1,194.6,1005.1,38.9,3.7,237.9,20.4,8,,2013-05-11T05:10:33,2013-05-11T18:27:28,0.04,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-12,sylhet,31.6,21.2,27.3,40.8,21.2,31.1,25.2,88.9,29.7,100,91.67,rain,,,,17.3,209.8,1006.4,37.4,3.8,249.0,21.6,8,,2013-05-12T05:10:00,2013-05-12T18:27:59,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-13,sylhet,29.9,23.2,26.9,36.6,23.2,29.3,24.6,87.6,11.2,100,100.0,rain,,,,13.7,190.0,1005.9,58.2,4.5,176.0,15.2,6,,2013-05-13T05:09:28,2013-05-13T18:28:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-14,sylhet,31.0,21.9,27.2,37.0,21.9,29.5,24.3,85.2,9.1,100,50.0,rain,,,,11.9,197.6,1004.6,47.3,4.5,231.6,20.0,8,,2013-05-14T05:08:56,2013-05-14T18:29:00,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
2013-05-15,sylhet,32.3,23.9,27.6,36.9,23.9,30.2,24.4,83.9,6.7,100,45.83,rain,,,,11.2,185.8,1004.7,59.1,4.7,224.9,19.4,6,,2013-05-15T05:08:26,2013-05-15T18:29:30,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-05-16,sylhet,27.6,22.7,25.5,31.9,22.7,26.3,24.3,93.1,48.7,100,100.0,rain,,,,27.4,79.2,1001.9,90.1,2.3,94.8,8.3,3,,2013-05-16T05:07:57,2013-05-16T18:30:01,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-17,sylhet,31.2,22.2,26.8,38.6,22.2,29.7,24.5,87.5,12.6,100,100.0,rain,,,,15.8,209.0,1005.6,61.4,4.5,294.7,25.5,10,,2013-05-17T05:07:30,2013-05-17T18:30:32,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-18,sylhet,32.0,21.1,27.4,40.8,21.1,30.9,25.0,87.1,30.9,100,100.0,rain,,,63.0,14.8,187.9,1005.7,66.2,4.3,260.4,22.5,9,,2013-05-18T05:07:03,2013-05-18T18:31:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-19,sylhet,32.1,21.8,27.6,41.1,21.8,31.5,25.2,87.4,11.0,100,50.0,rain,,,,13.0,190.4,1006.0,50.7,3.3,257.0,22.2,8,,2013-05-19T05:06:38,2013-05-19T18:31:33,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
2013-05-20,sylhet,30.8,24.4,27.6,39.0,24.4,31.5,25.5,88.7,8.7,100,62.5,rain,,,,10.1,186.1,1004.9,70.7,4.3,142.8,12.4,5,,2013-05-20T05:06:14,2013-05-20T18:32:03,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-05-21,sylhet,31.9,25.0,27.4,39.0,25.0,30.5,25.3,89.0,5.2,100,66.67,rain,,,,16.2,174.0,1003.7,86.2,4.0,164.9,14.1,5,,2013-05-21T05:05:51,2013-05-21T18:32:33,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-22,sylhet,31.8,24.2,27.0,37.8,24.2,29.9,25.0,89.0,10.4,100,62.5,rain,,,,11.9,169.0,1003.4,86.2,4.3,114.2,10.0,3,,2013-05-22T05:05:29,2013-05-22T18:33:03,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-05-23,sylhet,28.5,25.0,26.4,35.1,25.0,28.0,25.3,94.0,36.4,100,100.0,rain,,,,15.1,161.7,1003.2,90.8,4.3,78.2,6.7,3,,2013-05-23T05:05:08,2013-05-23T18:33:33,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-24,sylhet,31.1,24.9,27.2,38.1,24.9,30.1,25.3,89.7,8.7,100,100.0,rain,,,,18.0,176.4,1002.3,89.1,4.5,169.8,14.6,6,,2013-05-24T05:04:49,2013-05-24T18:34:03,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-25,sylhet,31.8,25.1,27.7,39.8,25.1,31.4,25.5,88.3,1.8,100,45.83,rain,,,,17.6,177.6,1002.2,89.7,4.5,180.4,15.5,6,,2013-05-25T05:04:30,2013-05-25T18:34:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
2013-05-26,sylhet,33.0,24.6,28.0,42.2,24.6,32.2,25.5,87.4,1.3,100,50.0,rain,,,,10.4,191.9,1002.4,82.4,4.5,150.2,12.9,4,,2013-05-26T05:04:13,2013-05-26T18:35:02,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-05-27,sylhet,34.1,25.1,28.2,42.3,25.1,32.2,25.6,86.6,10.7,100,100.0,rain,,,,11.5,201.7,1003.2,77.2,4.3,212.1,18.3,8,,2013-05-27T05:03:58,2013-05-27T18:35:31,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-28,sylhet,31.6,25.1,28.2,38.9,25.1,32.3,25.5,86.0,9.7,100,100.0,rain,,,,9.0,190.5,1002.6,77.2,4.7,189.5,16.4,7,,2013-05-28T05:03:43,2013-05-28T18:35:59,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-29,sylhet,33.6,25.6,29.4,44.4,25.6,35.2,26.1,83.5,25.1,100,100.0,rain,,,,11.5,159.2,1001.8,73.2,4.5,253.3,21.9,9,,2013-05-29T05:03:30,2013-05-29T18:36:28,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-30,sylhet,33.6,24.6,28.2,40.8,24.6,31.5,25.0,83.9,6.5,100,83.33,rain,,,,17.6,163.0,1002.9,61.7,4.0,241.9,20.9,8,,2013-05-30T05:03:18,2013-05-30T18:36:56,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-05-31,sylhet,31.7,23.6,27.5,37.9,23.6,30.2,24.4,84.4,1.9,100,54.17,rain,,,,16.9,165.7,1005.0,49.7,4.8,291.3,25.3,9,,2013-05-31T05:03:07,2013-05-31T18:37:23,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-06-01,sylhet,31.5,24.2,28.1,40.0,24.2,32.9,25.7,87.6,4.7,100,58.33,rain,,,,13.0,207.7,1006.3,76.7,4.8,252.9,21.9,8,,2013-06-01T05:02:57,2013-06-01T18:37:50,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-06-02,sylhet,32.5,24.6,28.3,40.3,24.6,33.2,25.9,87.4,4.3,100,50.0,rain,,,,10.1,230.8,1004.5,60.4,4.8,182.7,15.8,6,,2013-06-02T05:02:48,2013-06-02T18:38:17,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
2013-06-03,sylhet,34.0,25.4,28.8,43.7,25.4,34.6,26.2,87.0,0.0,0,0.0,,,,,7.9,223.2,1002.5,70.8,4.8,124.4,10.7,4,,2013-06-03T05:02:41,2013-06-03T18:38:44,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2013-06-04,sylhet,32.2,25.4,29.2,42.2,25.4,35.7,26.7,86.9,13.9,100,62.5,rain,,,,11.1,232.8,1003.8,71.5,4.8,135.4,11.8,4,,2013-06-04T05:02:35,2013-06-04T18:39:09,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-06-05,sylhet,30.8,24.1,28.2,40.8,24.1,34.0,26.7,92.0,20.1,100,100.0,rain,,,,16.2,204.1,1003.9,77.1,3.8,127.6,10.8,4,,2013-06-05T05:02:30,2013-06-05T18:39:35,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-06-06,sylhet,31.4,26.0,28.2,39.5,26.0,33.1,26.4,90.0,5.1,100,100.0,rain,,,,15.1,203.6,1002.9,77.2,4.7,161.3,13.9,6,,2013-06-06T05:02:27,2013-06-06T18:40:00,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-06-07,sylhet,29.7,25.6,27.6,36.9,25.6,31.3,25.9,90.8,9.6,100,100.0,rain,,,,14.6,210.1,1003.7,82.4,3.8,156.6,13.5,5,,2013-06-07T05:02:24,2013-06-07T18:40:24,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-06-08,sylhet,29.5,24.9,27.4,38.5,24.9,31.6,26.4,94.4,9.8,100,100.0,rain,,,,13.0,191.6,1002.3,88.7,3.0,97.3,8.5,3,,2013-06-08T05:02:23,2013-06-08T18:40:47,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-06-09,sylhet,30.2,26.2,28.0,39.0,26.2,32.8,26.5,92.2,9.8,100,100.0,rain,,,,12.6,208.0,1000.4,84.8,4.3,124.2,10.7,4,,2013-06-09T05:02:22,2013-06-09T18:41:10,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-06-10,sylhet,32.1,25.9,28.9,42.8,25.9,34.9,26.6,87.9,3.6,100,50.0,rain,,,,12.2,201.4,1001.3,92.0,3.7,212.2,18.4,6,,2013-06-10T05:02:23,2013-06-10T18:41:33,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"41915099999,41891099999,remote"
2013-06-11,sylhet,36.0,27.0,29.3,40.8,31.3,35.1,25.8,83.9,0.0,0,0.0,,,,,15.5,97.9,999.6,84.1,4.8,141.9,12.3,5,,2013-06-11T05:02:25,2013-06-11T18:41:54,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41915099999,41891099999,remote"
2013-06-12,sylhet,35.6,25.8,29.7,44.5,25.8,35.0,25.4,79.8,2.7,100,50.0,rain,,,,15.8,205.0,1000.0,64.9,5.4,240.3,20.7,9,,2013-06-12T05:02:29,2013-06-12T18:42:15,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41915099999,41891099999,remote"
2013-06-13,sylhet,33.2,26.1,29.6,42.5,26.1,35.8,26.2,82.9,12.8,100,100.0,rain,,,,12.6,228.6,1000.3,86.4,4.5,206.5,17.5,7,,2013-06-13T05:02:33,2013-06-13T18:42:35,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
2013-06-14,sylhet,32.6,24.7,28.5,41.3,24.7,33.1,25.9,86.9,18.8,100,75.0,rain,,,,12.6,196.7,1000.8,84.8,3.5,181.3,15.5,9,,2013-06-14T05:02:38,2013-06-14T18:42:55,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41915099999,41891099999,remote"
